id,name,customer_type,risk_rating,country,kyc_status,pep_status,registration_date,country_risk_level,account_count,transaction_count,total_volume_usd,total_alerts,max_alert_score,avg_alert_score
297,Santana-Byrd,business,1,DE,verified,0,2019-09-12,1,3,213,2112427.18,30,43.6,39.44
482,Quinn Ltd,business,1,CH,verified,0,2022-03-24,1,2,142,1209295.47,30,43.6,37.15
423,"Alvarez, Hernandez and Brown",business,1,DE,verified,0,2018-10-10,1,3,213,4730855.66,29,43.6,38.69
734,Matthews Ltd,business,1,NL,expired,0,2015-03-03,1,3,142,1336606.57,26,43.6,39.05
102,"Mckee, Gardner and Davenport",business,1,JP,verified,0,2015-06-28,1,2,142,4532446.05,25,43.6,38.02
635,"Leblanc, Barron and Carrillo",business,1,JP,verified,0,2022-06-04,1,3,213,2663172.68,25,43.6,38.5
1005,"Daniel, Rogers and Smith",business,1,DE,verified,0,2023-02-25,1,2,71,1022251.23,24,43.6,38.61
1989,Kerr LLC,business,1,SE,verified,0,2015-11-03,1,3,142,2122195.9,24,43.6,38.79
159,Rivera-Owens,business,1,SE,verified,0,2017-10-24,1,2,142,2400627.74,21,43.6,38.78
1673,Rodriguez Ltd,business,1,JP,verified,0,2019-05-11,1,2,142,2921570.32,21,43.6,39.32
1810,Baker-Moreno,business,1,GB,verified,0,2019-08-23,1,3,142,1326486.34,20,43.6,38.73
1841,Mosley and Sons,business,1,AU,verified,0,2020-02-21,1,2,142,1627202.68,20,43.6,38.67
902,Zimmerman Ltd,business,1,IN,verified,0,2014-01-11,2,3,213,865821.57,17,43.6,40.07
1089,Rogers LLC,business,1,NO,verified,0,2017-03-23,1,2,142,782178.02,16,43.6,37.97
1619,Miller-Chan,business,1,DE,verified,0,2020-01-04,1,2,142,713350.18,16,43.6,39.7
725,Davis Group,business,1,AU,verified,0,2014-05-17,1,1,71,3524769.52,15,43.6,40.43
1661,Brown LLC,business,1,CH,expired,0,2019-10-07,1,1,71,1890860.43,13,43.6,39.33
1190,"Chavez, Davis and Hopkins",business,1,GB,verified,0,2016-08-20,1,2,71,1298826.4,12,43.6,38.05
1237,Martin LLC,business,1,NO,verified,0,2016-01-03,1,1,71,692323.8,11,43.6,40.45
769,Nguyen LLC,business,1,AU,verified,0,2021-05-28,1,2,71,755997.1,10,43.6,34.52
1815,"Garrison, Rogers and Adams",business,1,NO,expired,0,2019-04-04,1,2,71,634255.69,10,43.6,35.95
1852,Joe Miranda,individual,1,TR,pending,0,2022-04-25,2,3,69,55626.28,10,43.6,42.16
479,Myers Group,business,1,US,verified,0,2015-11-04,1,1,71,945038.08,9,43.6,38.65
726,John Walsh,individual,1,NL,verified,0,2014-07-31,1,4,69,99953.79,9,43.6,41.02
1107,Delacruz PLC,business,1,CH,verified,0,2014-06-07,1,1,71,425969.88,9,43.6,38.63
630,Green and Sons,business,1,US,verified,0,2020-01-14,1,1,71,432260.55,8,43.6,42.4
457,"Rosales, Mitchell and Hines",business,1,DE,failed,0,2022-04-25,1,1,71,506376.22,7,43.6,38.14
271,Ryan-Reed,business,1,GB,verified,0,2015-08-07,1,2,71,46952.19,6,43.6,42.27
1961,"Wade, Moreno and Kelley",business,1,NO,verified,0,2015-04-28,1,1,71,456944.46,6,43.6,35.67
719,Hull PLC,business,1,NL,verified,0,2014-10-02,1,1,71,622610.59,5,43.6,42.64
1058,Jaime Morgan,individual,1,US,verified,0,2019-12-07,1,2,46,35270.29,5,43.6,42.32
1991,Adam Cooper,individual,1,SE,verified,0,2020-08-24,1,2,46,61802.33,5,43.6,42.32
455,Williams-Castillo,business,1,NL,verified,0,2020-09-04,1,2,142,925808.17,31,43.0,39.15
442,Jones Inc,business,1,CA,verified,0,2019-03-03,1,2,142,659515.41,20,43.0,38.53
573,Brittany Barry,individual,1,US,verified,0,2016-10-24,1,2,62,2319278.94,26,42.75,36.36
879,Kyle Griffith,individual,2,HK,verified,0,2016-02-22,2,1,23,37718.25,1,42.6,42.6
949,Jennifer Williams,individual,2,NL,verified,0,2015-03-23,1,1,23,32454.29,1,42.6,42.6
1208,Edward Ballard,individual,2,US,verified,0,2018-08-05,1,1,23,28929.88,1,42.6,42.6
1281,Goodman Ltd,business,1,FR,verified,0,2016-03-31,1,3,213,2525452.63,22,42.25,37.57
124,Scott Ltd,business,1,US,verified,0,2015-11-26,1,2,71,1602967.35,12,42.25,38.7
1755,Chase Schmidt,individual,1,FR,verified,0,2016-03-28,1,2,37,2293786.17,34,42.0,35.01
1635,Cheryl Gonzales,individual,1,SG,verified,0,2022-11-30,1,3,86,254545.61,26,42.0,33.29
1345,Kim Goodwin,individual,1,US,verified,0,2018-12-23,1,2,62,269146.14,21,42.0,31.85
1128,Zachary Henry,individual,1,CA,verified,0,2015-12-08,1,3,77,1153822.22,20,42.0,38.15
425,"Miller, Lucas and Williams",business,1,AU,verified,0,2014-04-27,1,4,213,601282.6,17,42.0,41.39
362,Darryl Morgan,individual,1,US,verified,0,2022-02-07,1,3,69,57785.96,15,42.0,40.75
711,Aaron Taylor,individual,1,JP,verified,0,2014-02-15,1,3,71,2581501.54,15,42.0,39.8
847,Neal-Wiley,business,1,NO,verified,0,2015-02-16,1,2,142,1440586.08,14,42.0,39.13
975,Garcia Ltd,business,1,GB,verified,0,2021-01-25,1,1,71,33631.9,14,42.0,40.66
55,Michael Brown,individual,1,FR,verified,0,2015-11-21,1,4,92,102975.58,13,42.0,40.96
439,Alicia Parker,individual,1,JP,verified,0,2023-04-19,1,4,92,61250.01,13,42.0,42.0
1328,Leonard-Mendoza,business,1,DE,verified,0,2020-12-02,1,1,71,279256.25,13,42.0,39.31
190,Jonathan Peterson,individual,1,JP,verified,0,2018-10-18,1,3,69,91593.77,12,42.0,41.22
670,Dana Williams,individual,1,AR,verified,0,2022-06-16,2,4,92,55434.21,12,42.0,42.0
697,Elizabeth Ward,individual,1,NO,verified,0,2022-08-16,1,3,69,58428.89,12,42.0,41.22
931,Harris and Sons,business,1,ZA,verified,0,2021-05-05,2,2,142,1131365.19,12,42.0,38.96
1004,"Mcclure, Davis and Fletcher",business,1,TR,verified,0,2016-08-24,2,2,142,594053.24,12,42.0,37.15
551,William Reed,individual,1,NO,verified,0,2016-02-22,1,2,48,1936739.65,11,42.0,39.0
1007,Michelle Williams,individual,1,US,verified,0,2022-03-19,1,3,69,255546.49,11,42.0,40.5
1441,Derek Newman,individual,1,CH,verified,0,2020-12-11,1,2,46,45255.12,11,42.0,40.3
1824,Brown PLC,business,1,US,verified,0,2022-11-19,1,1,71,485109.61,11,42.0,36.89
48,John Pierce,individual,1,NL,expired,0,2016-02-09,1,4,92,85494.39,10,42.0,40.96
153,Paul Larsen,individual,1,SG,verified,0,2016-12-15,1,4,92,84606.23,10,42.0,40.96
203,Freeman-Chang,business,1,BR,verified,0,2019-03-01,2,1,71,946872.02,10,42.0,36.1
372,Brittney Olson,individual,1,SG,verified,0,2017-02-12,1,4,92,91282.48,10,42.0,42.0
528,Patricia Morrow,individual,1,DE,verified,0,2014-03-02,1,3,69,79497.33,10,42.0,40.32
699,Pamela Flores,individual,1,NL,verified,0,2019-08-23,1,4,92,90269.71,10,42.0,41.69
965,Kathleen Andrade,individual,1,IN,verified,0,2017-05-28,2,4,92,76643.84,10,42.0,42.0
1241,"Turner, Tyler and Pierce",business,1,FR,pending,0,2020-12-04,1,2,142,857719.49,10,42.0,40.58
1444,Christopher Dickerson,individual,1,FR,verified,0,2021-07-26,1,4,92,90634.49,10,42.0,41.06
1571,Thomas Davis,individual,1,NO,verified,0,2023-03-17,1,2,46,30170.79,10,42.0,40.75
1669,Bridges-Brown,business,1,SE,pending,0,2017-07-12,1,2,71,34404.94,10,42.0,42.0
1836,Christina Long,individual,1,ZA,verified,0,2020-08-19,2,2,46,20182.34,10,42.0,41.38
1949,Michael Steele,individual,1,JP,verified,0,2021-11-16,1,3,69,69857.94,10,42.0,39.5
378,Debra White,individual,1,SG,verified,0,2018-02-23,1,3,69,53644.23,9,42.0,42.0
437,Michael Valentine,individual,1,SE,verified,0,2022-01-28,1,4,92,66462.02,9,42.0,42.0
641,Melanie Larson,individual,1,CH,verified,0,2018-09-22,1,2,48,2591687.33,9,42.0,38.33
781,Linda Rocha,individual,1,HK,pending,0,2022-09-06,2,3,69,219369.92,9,42.0,40.17
848,John Perkins,individual,1,CH,verified,0,2015-02-07,1,4,92,84264.08,9,42.0,40.84
903,Jon Reed,individual,1,JP,verified,0,2020-10-08,1,4,69,50137.67,9,42.0,40.96
1216,John Duncan,individual,1,SG,failed,0,2023-07-18,1,4,92,98912.07,9,42.0,40.61
1337,Mr. Jason Thomas,individual,1,SE,pending,0,2023-09-03,1,2,46,48153.44,9,42.0,40.61
1415,Cynthia Ruiz,individual,1,CA,verified,0,2022-04-08,1,4,69,36783.22,9,42.0,39.92
1446,Nicole Clark,individual,1,US,verified,0,2021-02-06,1,3,69,53772.68,9,42.0,40.14
1469,Walker-Miller,business,1,NO,pending,0,2019-10-18,1,1,71,1151039.22,9,42.0,34.65
1642,Jesse Mosley,individual,1,SG,verified,0,2017-05-07,1,4,69,70588.33,9,42.0,42.0
1667,Anna Evans,individual,1,JP,verified,0,2016-07-09,1,4,92,110064.3,9,42.0,41.18
1688,"Gilbert, Johnson and Thompson",business,1,AE,verified,0,2019-08-13,2,1,71,82702.13,9,42.0,42.0
1766,James Gardner,individual,1,NL,verified,0,2022-01-26,1,4,92,79494.67,9,42.0,42.0
1804,Matthew Barber,individual,1,NL,verified,0,2014-08-07,1,3,69,71030.85,9,42.0,42.0
1812,Ethan Moreno,individual,1,AU,verified,0,2018-11-01,1,3,69,36572.29,9,42.0,42.0
99,Smith and Sons,business,1,NO,verified,0,2018-09-16,1,1,71,196882.28,8,42.0,41.0
382,Davis PLC,business,1,NL,verified,0,2020-12-14,1,1,71,1665970.12,8,42.0,35.85
552,Philip Robertson,individual,1,IN,verified,0,2019-08-14,2,2,46,27322.9,8,42.0,42.0
603,Thomas Douglas,individual,1,ZA,expired,0,2018-08-21,2,2,46,20107.11,8,42.0,42.0
686,Tammy Boone,individual,1,SG,verified,0,2014-08-17,1,2,46,24725.99,8,42.0,42.0
700,Erik Williams,individual,1,AU,verified,0,2020-12-19,1,3,46,81607.38,8,42.0,37.66
798,Black PLC,business,1,SE,verified,0,2016-03-14,1,1,71,1052850.2,8,42.0,34.98
884,Brian Porter MD,individual,1,TR,pending,0,2020-10-09,2,2,46,26173.37,8,42.0,42.0
887,Holly Vega,individual,1,SG,verified,0,2015-04-18,1,4,69,50684.25,8,42.0,42.0
925,Katherine Barton,individual,1,US,verified,0,2019-09-18,1,4,92,65635.15,8,42.0,42.0
934,Kelly Haynes,individual,1,ZA,pending,0,2022-11-24,2,2,46,48478.92,8,42.0,42.0
1095,Edward Meadows MD,individual,1,CH,verified,0,2019-08-20,1,3,69,50541.81,8,42.0,42.0
1178,John Allen,individual,1,FR,expired,0,2018-08-22,1,4,69,78011.45,8,42.0,40.34
1189,Kara Sandoval,individual,1,US,verified,0,2022-10-07,1,3,69,66342.62,8,42.0,42.0
1236,Jeffrey Hawkins,individual,1,SG,expired,0,2015-07-21,1,4,92,65837.36,8,42.0,42.0
1297,Eric Arnold,individual,1,CH,verified,0,2015-08-14,1,2,46,31131.57,8,42.0,42.0
1302,Kevin Sullivan,individual,1,NO,verified,0,2019-01-12,1,4,69,46472.83,8,42.0,42.0
1355,Michael Clarke,individual,1,SG,verified,0,2021-06-06,1,4,92,96110.41,8,42.0,42.0
1584,Michael Smith,individual,1,AU,verified,0,2019-02-10,1,2,46,49127.24,8,42.0,42.0
1924,Melissa Garcia,individual,1,AE,verified,0,2023-10-25,2,3,69,85491.04,8,42.0,38.73
1962,Keith Villanueva,individual,1,TR,verified,0,2014-09-19,2,2,46,29423.6,8,42.0,42.0
67,Scott Pierce,individual,1,CH,verified,0,2019-02-15,1,3,69,69987.83,7,42.0,42.0
375,Sarah Villegas,individual,1,NL,verified,0,2022-05-04,1,2,46,34002.08,7,42.0,42.0
536,Kelly Campbell,individual,1,NO,verified,0,2022-12-16,1,2,46,64734.06,7,42.0,40.51
614,Kenneth Nichols,individual,1,CH,pending,0,2015-02-28,1,2,46,25177.91,7,42.0,42.0
639,Michael Durham,individual,1,FR,verified,0,2015-04-14,1,3,69,82311.22,7,42.0,42.0
651,Laura Williams,individual,1,FR,verified,0,2018-10-01,1,2,46,26466.56,7,42.0,41.11
665,Colin Golden,individual,1,DE,verified,0,2014-11-17,1,3,69,39776.79,7,42.0,42.0
666,Amanda Keller,individual,1,TR,verified,0,2016-01-24,2,4,92,46828.15,7,42.0,42.0
714,Lisa Webb,individual,1,US,verified,0,2022-10-15,1,2,46,25792.7,7,42.0,38.43
740,David Jones,individual,1,GB,verified,0,2022-09-16,1,4,92,80566.55,7,42.0,40.66
813,James Carlson,individual,1,US,verified,0,2014-09-14,1,2,46,31889.75,7,42.0,42.0
857,Scott Alexander,individual,1,DE,verified,0,2015-04-01,1,3,69,51856.39,7,42.0,39.32
940,Erika Chavez,individual,1,ZA,verified,0,2022-01-07,2,3,69,35950.82,7,42.0,42.0
1016,Gail Galloway,individual,1,NL,expired,0,2016-04-11,1,1,23,13059.0,7,42.0,42.0
1018,Lisa Hamilton,individual,1,AU,verified,0,2016-10-04,1,3,69,75171.77,7,42.0,42.0
1066,Eric Hunter,individual,1,CH,verified,0,2017-11-12,1,2,46,40177.88,7,42.0,42.0
1151,William Phillips,individual,1,US,verified,0,2023-02-28,1,4,92,79899.25,7,42.0,42.0
1354,Shawn Ortiz,individual,1,NL,verified,0,2022-11-19,1,3,69,74647.99,7,42.0,42.0
1650,Shari Martin,individual,1,SE,verified,0,2017-12-06,1,2,46,48044.66,7,42.0,41.55
1676,Emily Fox,individual,1,AU,pending,0,2023-01-01,1,4,46,48171.31,7,42.0,42.0
1702,Brandon Wiley,individual,1,SG,verified,0,2023-11-17,1,2,46,48432.93,7,42.0,40.71
1749,Justin Short,individual,1,NO,verified,0,2019-08-05,1,3,69,62621.2,7,42.0,42.0
1779,Amanda Johnson,individual,1,NL,failed,0,2023-08-10,1,4,69,82855.65,7,42.0,42.0
16,Wyatt Inc,business,1,NL,pending,0,2023-07-24,1,1,71,72792.1,6,42.0,40.43
50,Tanya Campos,individual,1,NO,verified,0,2017-11-03,1,3,69,58373.1,6,42.0,40.43
51,Michelle Ross,individual,1,FR,expired,0,2018-04-13,1,4,69,51750.3,6,42.0,42.0
205,Anna Walker,individual,1,JP,verified,0,2017-06-22,1,2,46,62072.75,6,42.0,42.0
218,Adam Mitchell,individual,1,JP,verified,0,2018-10-27,1,2,46,46674.05,6,42.0,42.0
345,Rebecca Rodriguez,individual,1,SE,verified,0,2017-07-23,1,4,92,70196.67,6,42.0,42.0
350,Kevin Hayes,individual,1,IN,verified,0,2018-05-31,2,2,46,48087.3,6,42.0,42.0
399,Johnston-Berry,business,1,US,expired,0,2017-01-23,1,1,71,373016.89,6,42.0,40.5
413,Sonia Day,individual,1,JP,verified,0,2015-11-16,1,2,46,32376.37,6,42.0,42.0
481,Heather Jones,individual,1,AR,verified,0,2023-11-06,2,2,46,33227.66,6,42.0,42.0
554,Charles Williams,individual,1,DE,verified,0,2022-05-07,1,2,46,40117.68,6,42.0,42.0
587,Christian Vaughn,individual,1,FR,verified,0,2018-02-04,1,3,69,70055.67,6,42.0,42.0
645,Brittany Murphy,individual,1,SE,pending,0,2019-05-21,1,2,46,45683.44,6,42.0,40.27
662,Veronica Ford,individual,1,SG,verified,0,2016-07-21,1,3,46,22802.86,6,42.0,42.0
681,Paul Wells,individual,1,SG,verified,0,2020-05-03,1,3,69,64362.51,6,42.0,42.0
841,Beth Cline,individual,1,BR,expired,0,2015-10-16,2,2,46,36854.91,6,42.0,42.0
858,Tyler Harris,individual,1,SG,verified,0,2016-11-10,1,3,69,46778.49,6,42.0,42.0
906,Bailey Yoder,individual,1,AR,verified,0,2014-07-29,2,4,92,84020.69,6,42.0,42.0
969,James Reeves,individual,1,CA,verified,0,2017-06-18,1,2,46,448224.36,6,42.0,39.92
989,Kevin Stark,individual,1,GB,verified,0,2016-12-27,1,2,46,18866.06,6,42.0,42.0
998,Nicholas Rush,individual,1,SG,verified,0,2018-08-29,1,2,46,38569.23,6,42.0,42.0
1117,Caroline Duran,individual,1,US,expired,0,2016-11-05,1,2,46,36362.82,6,42.0,42.0
1165,Carr LLC,business,1,SE,verified,0,2023-08-22,1,1,71,128413.45,6,42.0,40.27
1201,April Fitzgerald,individual,1,FR,verified,0,2021-08-12,1,2,46,24730.72,6,42.0,42.0
1223,Heather Chavez,individual,1,US,verified,0,2020-03-15,1,3,69,86369.54,6,42.0,39.39
1325,Diana Hernandez,individual,1,PK,verified,0,2015-12-19,3,2,46,41374.11,6,42.0,42.0
1363,Eric Cooper,individual,1,CA,verified,0,2020-07-08,1,3,69,47146.99,6,42.0,42.0
1372,William Mendez,individual,1,CH,verified,0,2019-11-12,1,2,46,63099.31,6,42.0,42.0
1448,Anthony Wise,individual,1,NO,verified,0,2021-07-13,1,2,46,33038.18,6,42.0,39.92
1476,William Campbell,individual,1,SE,pending,0,2023-01-08,1,2,46,57099.48,6,42.0,39.92
1491,Mr. Isaac Williams,individual,1,CA,verified,0,2015-11-11,1,1,23,31171.3,6,42.0,42.0
1533,Michele Simmons,individual,1,FR,verified,0,2016-08-29,1,3,69,59905.76,6,42.0,42.0
1572,Jessica Bailey,individual,1,CA,verified,0,2021-05-29,1,4,92,81502.56,6,42.0,40.96
1581,Alexander Clark,individual,1,JP,verified,0,2014-11-05,1,2,46,75966.28,6,42.0,41.48
1632,Jesus Rich,individual,1,FR,pending,0,2018-05-29,1,2,46,52148.53,6,42.0,42.0
1633,Danielle Medina,individual,1,FR,pending,0,2023-08-26,1,2,46,36311.31,6,42.0,42.0
1641,Jenna Morris,individual,1,DE,verified,0,2018-06-28,1,3,69,65224.66,6,42.0,40.27
1678,Lynn Vasquez,individual,1,GB,verified,0,2016-11-24,1,2,46,51448.35,6,42.0,40.43
1753,Daniel Taylor,individual,1,SG,verified,0,2021-08-12,1,4,69,60391.31,6,42.0,42.0
1800,Kari Lloyd,individual,1,US,failed,0,2016-06-18,1,4,92,98671.98,6,42.0,40.27
1805,Kenneth Wilkinson,individual,1,FR,verified,0,2015-10-16,1,2,46,41773.68,6,42.0,42.0
1830,Margaret Livingston,individual,1,FR,pending,0,2022-01-12,1,2,46,35130.24,6,42.0,42.0
1904,David Gutierrez,individual,1,BR,verified,0,2020-07-19,2,2,46,30183.27,6,42.0,42.0
1916,Jason Boyd,individual,1,CA,verified,0,2017-10-08,1,1,24,1529279.93,6,42.0,38.23
1970,Jacob Harris,individual,1,US,verified,0,2023-11-30,1,4,69,52336.24,6,42.0,42.0
1976,Katie Holland,individual,1,NL,verified,0,2022-09-23,1,3,69,65154.05,6,42.0,42.0
10,James Howard,individual,1,SE,verified,0,2016-01-08,1,2,46,65901.41,5,42.0,39.92
39,Thomas Harrell,individual,1,US,verified,0,2014-01-09,1,2,46,80897.71,5,42.0,38.04
54,Julian Chapman,individual,1,IN,verified,0,2016-07-19,2,3,69,52040.65,5,42.0,42.0
96,Michael Farrell,individual,1,NL,verified,0,2016-03-17,1,2,46,44755.3,5,42.0,39.92
111,Timothy Pham,individual,1,NL,verified,0,2020-11-10,1,2,46,51658.2,5,42.0,42.0
133,Elizabeth Kelley,individual,1,SG,verified,0,2016-06-05,1,4,69,50821.9,5,42.0,42.0
200,Gina Beard,individual,1,ZA,verified,0,2017-05-19,2,2,46,47826.41,5,42.0,42.0
232,Doris Hall,individual,1,DE,verified,0,2014-08-13,1,2,46,47032.08,5,42.0,42.0
242,Stacy Navarro,individual,1,DE,verified,0,2018-12-12,1,2,46,38442.71,5,42.0,42.0
351,Luis Acosta,individual,1,FR,verified,0,2015-12-03,1,2,46,42976.25,5,42.0,39.92
472,Brian Stein,individual,1,SG,verified,0,2019-11-20,1,1,23,11561.03,5,42.0,42.0
490,Dawn Mullins,individual,1,BR,pending,0,2016-04-01,2,2,46,29523.81,5,42.0,42.0
533,Thomas Brown,individual,1,US,verified,0,2015-07-18,1,3,46,57367.75,5,42.0,40.12
567,Joshua Bryan,individual,1,US,verified,0,2017-12-13,1,3,69,36157.82,5,42.0,42.0
610,Tanya Russell,individual,1,CA,expired,0,2022-12-14,1,3,69,38330.28,5,42.0,42.0
616,Ryan Peck,individual,1,CH,failed,0,2015-12-07,1,2,46,27175.76,5,42.0,42.0
671,Joshua Webster,individual,1,SG,verified,0,2022-04-06,1,1,23,22756.13,5,42.0,42.0
729,Jacobson Inc,business,1,SG,verified,0,2017-04-04,1,2,71,45704.69,5,42.0,42.0
760,Tony Le,individual,1,JP,verified,0,2015-05-11,1,2,23,17805.37,5,42.0,42.0
805,Amy Garcia,individual,1,JP,failed,0,2022-08-03,1,3,69,54091.35,5,42.0,42.0
818,Sharon Crane,individual,1,US,verified,0,2018-04-29,1,2,46,27770.66,5,42.0,42.0
850,Madison Terry,individual,1,FR,verified,0,2020-08-17,1,2,46,42348.4,5,42.0,39.92
862,Mario Barber,individual,1,AU,pending,0,2017-06-21,1,4,69,64845.89,5,42.0,42.0
930,Sarah Acosta,individual,1,DE,verified,0,2015-03-28,1,2,46,51099.63,5,42.0,41.37
979,Sarah Thompson,individual,1,FR,verified,0,2016-05-15,1,2,23,5839.62,5,42.0,42.0
995,Melissa Mcfarland,individual,1,GB,verified,0,2016-09-29,1,2,46,36176.3,5,42.0,42.0
1029,Jasmine Watson,individual,1,NL,verified,0,2021-10-29,1,2,46,31230.55,5,42.0,42.0
1030,Cody Williams,individual,1,NO,verified,0,2014-08-06,1,2,23,11914.71,5,42.0,42.0
1038,Blake Orr,individual,1,CH,verified,0,2018-06-23,1,4,69,57109.33,5,42.0,40.12
1064,Rodney Figueroa,individual,1,US,verified,0,2014-03-10,1,2,46,79755.81,5,42.0,40.12
1101,Patrick Hardy,individual,1,JP,verified,0,2015-11-08,1,2,46,49708.48,5,42.0,39.92
1140,Jennifer Roach,individual,1,JP,pending,0,2019-09-02,1,1,23,23576.85,5,42.0,42.0
1144,Heather Ortiz,individual,1,AU,verified,0,2016-03-13,1,2,46,40894.07,5,42.0,42.0
1156,Matthew Murphy,individual,1,SG,verified,0,2014-10-16,1,2,46,80005.7,5,42.0,39.57
1222,Richard Harris,individual,1,FR,verified,0,2023-10-19,1,2,46,49140.52,5,42.0,42.0
1228,Vanessa Edwards,individual,1,CH,verified,0,2017-01-05,1,1,23,40201.8,5,42.0,40.12
1271,Richard Turner,individual,1,FR,pending,0,2014-07-25,1,3,69,77535.91,5,42.0,39.49
1329,Maria Jenkins,individual,1,SG,verified,0,2020-01-18,1,2,46,37709.71,5,42.0,40.12
1367,Rebecca Mendez,individual,1,SE,verified,0,2014-08-27,1,2,46,36721.0,5,42.0,42.0
1369,"Smith, Davis and Thomas",business,1,GB,pending,0,2016-09-26,1,1,71,47759.41,5,42.0,42.0
1399,Paul Conrad,individual,1,SE,verified,0,2015-10-14,1,2,46,38449.07,5,42.0,42.0
1403,Barbara Miller,individual,1,NL,verified,0,2022-09-07,1,2,46,51025.45,5,42.0,42.0
1434,Michael Freeman,individual,1,US,verified,0,2022-01-06,1,2,46,31673.15,5,42.0,42.0
1455,Denise Wallace,individual,1,CA,pending,0,2014-12-25,1,4,92,88852.8,5,42.0,40.12
1464,Theresa Woods,individual,1,CH,verified,0,2017-05-14,1,2,46,58667.64,5,42.0,39.92
1621,Catherine Hughes,individual,1,DE,pending,0,2015-11-05,1,1,24,1030443.74,5,42.0,38.1
1630,Laura Herrera,individual,1,CA,verified,0,2023-09-16,1,2,46,29250.0,5,42.0,42.0
1634,Mrs. Jasmine Hubbard,individual,1,NO,verified,0,2022-10-22,1,2,46,58852.77,5,42.0,39.92
1705,Richard Strickland,individual,1,JP,verified,0,2023-02-03,1,3,69,56557.91,5,42.0,39.5
1729,Henry Cook,individual,1,CH,verified,0,2016-09-06,1,3,69,59396.89,5,42.0,42.0
1748,Katelyn Vargas,individual,1,DE,verified,0,2014-08-26,1,2,46,25746.68,5,42.0,42.0
1751,Robert Wise,individual,1,SG,verified,0,2019-04-25,1,3,69,76599.7,5,42.0,40.12
1765,Jennifer Flores,individual,1,DE,verified,0,2019-10-14,1,2,46,39602.86,5,42.0,42.0
1792,John Jackson,individual,1,NO,verified,0,2018-03-10,1,2,46,29717.29,5,42.0,42.0
1803,Nicole Gutierrez,individual,1,AU,expired,0,2022-05-02,1,2,46,37981.18,5,42.0,42.0
1829,Dawn Owens,individual,1,DE,expired,0,2021-07-27,1,2,46,29520.86,5,42.0,40.75
1864,Natalie Hall,individual,1,SE,pending,0,2022-06-29,1,2,46,54106.51,5,42.0,39.92
1906,Kevin Brown,individual,1,CH,verified,0,2019-12-21,1,2,46,35579.53,5,42.0,42.0
1922,William Quinn,individual,1,GB,verified,0,2015-06-28,1,2,46,44479.32,5,42.0,42.0
1965,Duane Huber,individual,1,FR,expired,0,2021-10-06,1,2,46,45387.04,5,42.0,40.12
1969,Xavier Andrews,individual,1,US,verified,0,2019-12-26,1,1,23,38550.18,5,42.0,40.12
1972,Joshua Martin,individual,1,NL,verified,0,2018-05-30,1,1,23,30900.47,5,42.0,39.5
20,Kimberly Sanchez,individual,1,NL,failed,0,2021-06-17,1,1,23,21179.5,4,42.0,42.0
21,Devin Schaefer,individual,1,GB,pending,0,2023-05-24,1,1,23,19854.43,4,42.0,42.0
44,Timothy Koch,individual,1,SG,pending,0,2021-02-12,1,2,46,32869.44,4,42.0,42.0
45,Elizabeth Brown,individual,1,NO,failed,0,2016-08-09,1,2,46,46851.95,4,42.0,42.0
93,Ashley Humphrey,individual,1,AU,verified,0,2021-09-08,1,2,46,29718.64,4,42.0,42.0
114,Courtney Velasquez,individual,1,AE,verified,0,2016-09-17,2,2,46,77650.42,4,42.0,42.0
148,Joyce Solis,individual,1,CA,verified,0,2014-04-04,1,2,46,37351.34,4,42.0,42.0
198,Jamie Johnson,individual,1,NL,verified,0,2017-12-18,1,2,46,34457.7,4,42.0,42.0
212,Vanessa Warren,individual,1,DE,verified,0,2019-04-06,1,1,23,24014.89,4,42.0,42.0
269,Nicholas Monroe,individual,1,SG,verified,0,2019-02-03,1,2,46,49090.85,4,42.0,42.0
278,Leslie Kane,individual,1,FR,verified,0,2015-03-20,1,3,69,63191.97,4,42.0,39.4
287,Yolanda Francis,individual,1,NL,expired,0,2017-09-14,1,2,46,35203.44,4,42.0,42.0
302,Edward Lyons,individual,1,SG,pending,0,2017-11-13,1,2,46,39030.3,4,42.0,42.0
325,Connie Brown,individual,1,SE,failed,0,2015-02-06,1,1,23,12063.04,4,42.0,42.0
334,Claudia Wallace,individual,1,AE,pending,0,2019-12-01,2,2,46,45237.11,4,42.0,42.0
339,Tricia Williams,individual,1,CA,verified,0,2020-03-29,1,1,23,12841.58,4,42.0,42.0
361,Michelle Lewis,individual,1,US,verified,0,2014-03-08,1,2,46,36304.4,4,42.0,42.0
370,Thomas Williams,individual,1,NL,pending,0,2014-11-23,1,3,69,56158.72,4,42.0,42.0
450,Rachel Mckee,individual,1,SG,verified,0,2020-01-15,1,2,46,24052.03,4,42.0,42.0
458,Taylor Hernandez,individual,1,FR,verified,0,2023-03-28,1,2,46,38765.01,4,42.0,41.21
485,Sandra Cohen,individual,1,US,verified,0,2015-10-27,1,1,23,12801.04,4,42.0,38.88
492,Evelyn Martinez,individual,1,SG,verified,0,2023-10-25,1,2,23,31689.75,4,42.0,42.0
510,Billy Taylor,individual,1,DE,verified,0,2017-09-14,1,2,46,37498.35,4,42.0,42.0
514,Jeremy Davies,individual,1,CH,verified,0,2022-04-14,1,3,69,66515.95,4,42.0,42.0
